Id	Text	Date	Source	RetweetCount
1002157342564102144	RT @V_MuslimToday: 2nd day of bank strike : Employee unions to press for higher salary hikes https://t.co/nxzKWdVBV8	2018-05-31 11:58:24	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1
1002157221533413376	@analyticalspace Strike n Q4 result both are different issue.. All yojana via bank.. Why... Why not via state gover… https://t.co/t7kSuffggp	2018-05-31 11:57:55	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002156856645599235	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 11:56:28	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	391
1002156153286070272	It's our humble request from Common Man of India, u all people not even concentrating on bank nd postal employees s… https://t.co/RfJAXd0a4M	2018-05-31 11:53:40	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	4
1002154205572874241	2nd day of bank strike : Employee unions to press for higher salary hikes https://t.co/nxzKWdVBV8	2018-05-31 11:45:56	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	1
1002154006171578368	#BankstrikeDay2 : Operations hit, Unions blame Indian Banks Association https://t.co/xdlrXKKX3i  #BankStrike #BankUnionStrike #BankingNews	2018-05-31 11:45:08	"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>"	0
1002151392474222592	https://t.co/RYv0drt5o9 1,200 bank workers called out on strike https://t.co/JEkTSDAvV7	2018-05-31 11:34:45	"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>"	0
1002148271031189506	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 11:22:21	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	391
1002148125270622208	RT @thesuniljain: You have 2 love PSU bankers! Look at how badly they continue to perform &amp; they're still going on strike to get the wage h…	2018-05-31 11:21:46	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	313
1002147792905793536	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 11:20:27	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	391
1002142667663380480	Bank Strike Continues For 2nd Day In Maharashtra https://t.co/0hRPyCbbpX #india #indiabiz	2018-05-31 11:00:05	"<a href=""http://www.business-support-network.org/indiabiz"" rel=""nofollow"">Indian Business news</a>"	0
1002141928178307074	RT @ExpressPodcasts: #3Things: Sukrita Baruah on how a minor girl was allegedly detained &amp; tortured by Noida police, @AdrijaRoychow on #Rit…	2018-05-31 10:57:09	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	5
1002140865165447168	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:52:55	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	391
1002139799975673862	RT @thesuniljain: You have 2 love PSU bankers! Look at how badly they continue to perform &amp; they're still going on strike to get the wage h…	2018-05-31 10:48:41	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	313
1002137519683702784	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:39:38	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	391
1002136317491326976	@OlisaOsega @Derek74399105 Ko funny rara,did 1gig on Monday afternoon it finished some minutes ago as in I don't un… https://t.co/nHrmDiUt13	2018-05-31 10:34:51	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002136122011500544	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:34:04	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	391
1002136103590203393	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:34:00	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	391
1002136027220373504	RT @firstpost: Employees and officers of various state-run banks have called for a two-day nationwide strike on 30 and 31 May. Know more: h…	2018-05-31 10:33:42	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	28
1002135567948103680	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:31:52	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	391
1002134547499139072	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:27:49	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	391
1002134131092803585	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:26:10	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	391
1002133561938411520	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:23:54	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	391
1002133051965657088	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:21:52	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	391
1002133042566258688	RT @INCIndia: Farmers, soldiers and now bank employees. Modi Govt has managed to upset almost every segment of society. #BasEkAurSaal  http…	2018-05-31 10:21:50	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	530
1002132761287671808	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:20:43	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	391
1002132703955898368	RT @iBSuchandan: Why are you guys closed? While opening  account you never told that you'll also join hands with this appalling strike cult…	2018-05-31 10:20:30	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1
1002132641787850752	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:20:15	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	391
1002132581284962304	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:20:00	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	391
1002132195774025728	RT @NH_India: Banking services were hit across the country for the second day on Thursday as about 10 lakh bankers continued their strike t…	2018-05-31 10:18:28	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	11
1002130975390879744	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:13:37	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	391
1002130732955947008	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:12:40	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	391
1002130671245000704	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:12:25	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	391
1002130211591225344	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:10:35	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	391
1002129958746107904	RT @NH_India: Banking services were hit across the country for the second day on Thursday as about 10 lakh bankers continued their strike t…	2018-05-31 10:09:35	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11
1002129926592512002	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:09:27	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	391
1002129575307087872	RT @XHNews: Indian bank employees are on a nationwide strike in Kolkata, India, demanding immediate revision of their wages which is due si…	2018-05-31 10:08:04	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	18
1002129570114367488	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:08:02	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	391
1002129078055555073	Banking services were hit across the country for the second day on Thursday as about 10 lakh bankers continued thei… https://t.co/ANVldrzUuy	2018-05-31 10:06:05	"<a href=""http://nationalherald-web.quintype.io"" rel=""nofollow"">National Herald</a>"	11
1002128634151305219	BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike… https://t.co/yxQBSEWAdW	2018-05-31 10:04:19	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0
1002127805042212866	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:01:02	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	391
1002127764462292993	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:00:52	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	391
1002127726906572800	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:00:43	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	391
1002127665325686785	RT @INCIndia: BJP's mismanagement to cause yet another banking crisis. ATMs to run dry AGAIN as Govt fails to control #bankstrike.  https:/…	2018-05-31 10:00:28	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	391
1002126792801505280	PSU Bank Strike: Advocate Files Petition In Bombay HC, Seeks Access To Banking Services &amp; Strike To Be Declared Ill… https://t.co/mw1IgX1kAs	2018-05-31 09:57:00	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002471429705781248	RT @JWSpry: CO2 MIA! “According to @NASA data, the recent 0.56°C plunge in global temperatures, following the 2015/16 super El Niño, is the…	2018-06-01 08:46:28	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	25
1002471196913528833	@EUCouncil approves @DSMeu Implementation Roadmap for the European Open  Science Cloud ! By facilitating access for… https://t.co/2rgjAvUz36	2018-06-01 08:45:33	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002469744899833857	RT @JWSpry: CO2 MIA! “According to @NASA data, the recent 0.56°C plunge in global temperatures, following the 2015/16 super El Niño, is the…	2018-06-01 08:39:46	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	25
1002469390481145856	RT @IainLJBrown: US EPA science advisors question 'secret science' rule on data transparency  Read more here: https://t.co/BmgA6jgL0g  #Dat…	2018-06-01 08:38:22	"<a href=""https://spences10.github.io"" rel=""nofollow"">gull_ferrara</a>"	3
1002468881083101184	Want to study digital humanities in Paris ? Mix history or philology with programming, data science and statistics… https://t.co/EqScFFj6vL	2018-06-01 08:36:20	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	1
1002468788393119744	RT @MackMacktweet: Slides from last night's talk on Genetic Algorithms: https://t.co/Q1n7YxcaDA Thanks Dublin Data Science for being such g…	2018-06-01 08:35:58	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	2
1002468450789257216	RT @AndyOz2: Winning! After decades of tampering with data to get funding, crooked govt bureaucrats will now have to find jobs in private s…	2018-06-01 08:34:38	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	10
1002468383797981184	RT @WebSurfology: The Most Promising Companies in #Robotics Engineering.  #technology #automation #robots #machinelearning #ai #artifiialin…	2018-06-01 08:34:22	"<a href=""https://www.thomashilbig.com/"" rel=""nofollow"">TheBigDataBot</a>"	2
1002468181787709440	"RT @arangodb: June 12th &gt; meet @neunhoef at #OSDC: ""The Computer Science behind a modern distributed #database""  https://t.co/nVIWVPMLI2 #A…"	2018-06-01 08:33:34	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	3
1002467912341508096	RT @waiterich: New study out today pulling together LCA data from ~40K farms in 119 countries. Production of animal-based foods uses 83% of…	2018-06-01 08:32:29	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	18
1002467444785598465	RT @southamptondata: Join the @southamptondata Data Science, AI and Marketing Webinar, 12 June, 1pm. Register for this live #webinar - http…	2018-06-01 08:30:38	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1
1002466246774882304	RT @quaesita: Data science leaders: there are too many of you! Here's why https://t.co/Ix0BmrAbFR	2018-06-01 08:25:52	"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>"	2
